"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","ABOFFDEB,A,10","ABOFFCRED,A,10","ABINTDEB,A,10","ABINTCRED,A,10","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","AVATCAS,L,1","AMEMO,M,11","COST_DEPART,A,5","COSTRDEPART,L,1","ASECONDID,A,10","AFREE,A,40","DEPACC,A,10","PROVACC,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","ACCTSECONDID,L,1","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","COSTRPERS,L,1","COST_PERS,A,6","COSTRMAGASIN,L,1","COST_MAGASIN,A,10","TYPENDCHARGES,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
281900,0,Réd. Val. Créances / entr. liées (-),Geboekte waardeverminderingen / verbonde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
282,1,Participations entr. avec lien particip.,Deeln. in ondern.waarm.deelnemingsverh.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
282000,0,Valeur d'acquisition entr. avec lien,Aanschaffingswaarde deeln. in ond. waarm,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
282100,0,Montants non app. entr. avec lien (-),Nog te storten bedragen deeln. in ond. w,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
282800,0,Plus-values particip. entr. avec lien,Geboekte meerwaarden deeln. in ond. waar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
282900,0,Réd. val./particip. entr. avec lien (-),Geboekte waardevermind./ deeln. in ond.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283,1,Créances / entrepr. avec lien particip,Vord.op ondern.waarm.deelnemingsverh.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283000,0,Créances en compte / entr. avec lien,Vorderingen op rekening op ond. waarm. d,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283100,0,Effets à recevoir / entr. avec lien,Te innen wissels op ond. waarm. deeln. v,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283200,0,Titres à revenu fixe / entr. avec lien,Vastrentende effecten op ond. waarm. dee,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283700,0,Créances douteuses / entr. avec lien,Dubieuze debiteuren op ond. waarm. deeln,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
283900,0,Réd. Val. / entreprises avec lien,Geboekte waardevermind./ verbonden onder,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
284,1,Autres actions et parts,Andere aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
284000,0,Valeur d'acquisition actions et parts,Aanschaffingswaarde op andere aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
284100,0,Montants non app. actions et parts (-),Nog te storten bedragen op andere aandel,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
284800,0,Plus-values / actions et parts,Geboekte meerwaarden op andere aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
284900,0,Réd. Val. / actions et parts (-),Geboekte waardevermind. op andere aandel,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285,1,Autres créances,Overige vorderingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285000,0,Créances en compte - autres créances,Vorderingen op rekening op overige vorde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285100,0,Effets à recevoir - autres créances,Te innen wissels op overige vorderingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285200,0,Titres à revenu fixe - autres créances,Vastrentende effecten op overige vorderi,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285700,0,Créances douteuses - autres créances,Dubieuze debiteuren op overige vordering,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
285900,0,Réductions de valeur - autres créances,Geboekte waardevermind. op overige vorde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288,1,Cautionnements versés en numéraire,Borgtochten betaald in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288000,0,"Téléphone, télex - cautionnements","Telefoon, telex - Betaald in contanten",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288100,0,Gaz - cautionnements,Gas - Betaald in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288200,0,Eau - cautionnements,Water - Betaald in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288300,0,Electricité - cautionnements,Electriciteit - Betaald in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
288700,0,Autres cautionnements en numéraire,Overige borgtochten betaald in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
29,1,Créances à plus d'un an,Vorderingen op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290,1,Créances commerciales + d'1 an,Handelsvorderingen op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
2900,1,Clients + d'1 an,Handelsdebiteuren op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290000,0,Clients entreprises liées + d'1 an,Handelsdebiteuren verbond. ondern. > 1 j,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290010,0,Clients entreprises avec lien + d'1 an,Handelsdebiteuren ondern. waarm. deeln.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290020,0,Clients Belgique  + d'1 an,Belgische handelsdebiteuren > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290030,0,Clients C.E.E. + d'1 an,E.G. handelsdebiteuren > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290040,0,Clients hors C.E.E. + d'1 an,Handelsdebiteuren buiten E.G. > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290050,0,Clients assoc. moment. + d'1 an,Handelsdebiteuren tijdelijke venn. > 1 j,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
2901,1,Effets à recevoir + d'1 an,Te innen wissels > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290100,0,Effets à rec. Entr. liées + d'1 an,Te innen wissels op verbond. ondern. > 1,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290110,0,Effets à rec. Entr. avec lien + d'1 an,Te innen wissels op ond. waarm. deeln. v,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290120,0,Effets à rec. Belgique  + d'1 an,Belgische te innen wissels > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290130,0,Effets à rec. C.E.E. + d'1 an.,E.G. te innen wissels > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290140,0,Effets à rec. hors C.E.E. + d'1 an.,Buiten E.G. te innen wissels > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290500,0,Retenues sur garanties + d'1 an.,Aftrek op garanties > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290600,0,Acomptes versés + d'1 an.,Vooruitbetalingen > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290700,0,Créances douteuses + d'1 an.,Dubieuze debiteuren > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
290900,0,Réd.  Val. Sur créances + d'1 an. (-),Geboekte waardeverminderingen > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291,1,Autres créances + d'1 an.,Overige vorderingen > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
2910,1,Autres créances en compte + d'1 an,Overige vorderingen op rekening > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291000,0,Autres cr. en cpte entr. liées + d'1 an,Overige vord. op rek. verbond. ondern. >,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291010,0,Autres cr. en cpte entr. a.lien + d'1 an,Overige vord. op rek. ond. waarm. deeln.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291020,0,Autres cr. en cpte autres déb. + d'1 an,Overige vord. op rek. andere debiteuren,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
2911,1,Autres créances-effets à rec. + d'1 an,Overige vord. op rek.- T.I.W. > 1 jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291100,0,Autres cr. E. à R. entr. liées + d'1 an,Overige vord. - T.I.W. verb. ond.  > 1 j,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291110,0,Autres cr. E. à R entr. a.lien + d'1 an,Overige vord. - T.I.W. ond. waarm. deeln,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291120,0,Autres cr. E. à R autres déb. + d'1 an,Overige vord. - T.I.W. andere debiteuren,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291200,0,Autres cr. - cession d'immob. en leas.,Overige vord. - Overdracht van vaste act,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291700,0,Autres cr. - Créances dout. + d'1 an,Overige vord. - Dubieuze debiteuren > 1,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
291900,0,Autres cr. - Réd. Val./créances + d'1 an,Overige vord. - Geb. waardevermind. > 1,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
3,1,Stocks et commandes en cours d'exécution,Voorraden en bestellingen in uitvoering,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
30,1,Approvisionnements - matières premières,Voorziening - Grondstoffen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
300,1,Stocks Matières premières val. d'acquis.,Grondstoffen : aanschaffingswaarde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
300000,0,Stocks Matières premières val. d'acquis.,Grondstoffen : aanschaffingswaarde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
309,1,Réd. val. - Stocks mat.premières (-),Geb. Waardevermindering - Grondstoffen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
309000,0,Réd. val. - Stocks mat.premières (-),Geb. Waardevermindering - Grondstoffen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
31,1,Approvisionnements et fournitures,Voorraden - Hulpstoffen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310,1,Stocks Fournitures val. d'acquis.,Hulpstoffen : aanschaffingswaarde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310000,0,Stocks Matières d'approvisionnement,Voorraad grondstoffen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310100,0,"Energie (Charbon, mazout, essence, .)","Energie (Houtskool, mazout, olie, .)",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310200,0,Produits d'entretien,Onderhoudsprodukten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310300,0,Fournitures diverses et petit outillage,Diverse hulpstoffen en kleine werktuigen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310400,0,Imprimés et fournitures de bureau,Drukwerk en bureau-uitrusting,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310500,0,Fournitures de services sociaux,Uitrusting maatschappelijk werk,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
3106,1,Emballages commerciaux,Commerciële verpakkingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310600,0,Emballages perdus,Verloren verpakkingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
310610,0,Emballages récupérables,Recupeerbare verpakkingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
319,1,Réd. de val. - Stocks Fournitures (-),Geboekte waardevermind. - Voorraad hulps,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
319000,0,Réd. de val. - Stocks Fournitures (-),Geboekte waardevermind. - Voorraad hulps,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
32,1,En cours de fabrication,Goederen in bewerking,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
320,1,En cours de fabrication - Val. d'acquis.,Goederen in bewerking : aanschaffingswaa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
320000,0,Valeur des produits semi-ouvrés,Waarde half afgewerkte goederen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
320100,0,Valeur des en cours de fabrication,Waarde goederen in bewerking,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:49,2000-03-18 14:59:49,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
