"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEPART,A,5","CONVCLASS,A,1","INTUSE1,I,4","COST_PER,A,6","COST_PERS,A,6","COST_MAGASIN,A,10"
440000,A02,2002,2,20020009,1,PUR,2002,ACE,2002-02-03,2002-04-30,,-195.290000,,,,,,,,,,,0,,,,,,,
440000,A02,2002,2,20020010,1,PUR,2002,ARIA,2002-02-03,2002-02-03,,-222.780000,,,,,,,,,,,0,,,,,,,
440000,A02,2002,2,20020011,1,PUR,2002,ATLASED1,2002-02-03,2002-03-04,,-1000.000000,CHF,-1000.000000,,,,,,,,,0,,,,,,,
440000,A02,2002,2,20020012,1,PUR,2002,BETZ,2002-02-03,2002-02-03,,-222.830000,,,,,,,,,,,0,,,,,,,
440000,A02,2002,2,20020013,1,PUR,2002,AGFA,2002-02-03,2002-03-04,,-221.990000,,0.000000,,,,,,,,,0,,,,,,,
440000,A02,2002,3,20020014,1,PUR,2002,ACE,2002-03-21,2002-05-31,,-223.030000,,,,,,,,,,,0,,,,,,,
440000,A02,2002,3,20020015,1,PUR,2002,ARTHURAN,2002-03-21,2002-03-21,,-123.000000,USD,-123.000000,,,,,,,,,0,,,,,,,
440000,A02,2002,3,20020016,1,PUR,2002,ATLASED1,2002-03-21,2002-04-20,,-100.000000,CHF,-100.000000,,,,,,,,,0,,,,,,,
440000,A02,2002,3,20020017,1,PUR,2002,ADDELHAIZE,2002-03-21,2002-04-20,,-195.290000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003001,1,PUR,2003,BELGA,2003-01-01,2003-03-31,,-2322.970000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003002,1,PUR,2003,ELECTRABEL,2003-01-10,2003-03-31,,-886.190000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003003,1,PUR,2003,WATER,2003-01-30,2003-03-31,,-131.200000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003004,1,PUR,2003,CHAUFF,2003-01-15,2003-03-31,,-220.870000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003005,1,PUR,2003,SKYNET,2003-01-20,2003-03-31,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003006,1,PUR,2003,EASY,2003-01-20,2003-03-31,,-444.680000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003007,1,PUR,2003,COPY,2003-01-20,2003-03-31,Photocopiers,-18.010000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,1,2003008,1,PUR,2003,VIKING,2003-01-30,2003-03-01,,-176.770000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003009,1,PUR,2003,BELGA,2003-02-01,2003-04-30,,-1580.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003010,1,PUR,2003,ELECTRABEL,2003-02-05,2003-04-30,,-602.850000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003011,1,PUR,2003,WATER,2003-02-10,2003-04-30,,-89.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003012,1,PUR,2003,CHAUFF,2003-02-15,2003-04-30,,-150.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003013,1,PUR,2003,SKYNET,2003-02-28,2003-04-30,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003014,1,PUR,2003,EASY,2003-02-28,2003-04-30,,-302.500000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003015,1,PUR,2003,COPY,2003-02-28,2003-04-30,,-12.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,2,2003016,1,PUR,2003,VIKING,2003-02-28,2003-03-30,,-120.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003017,1,PUR,2003,BELGA,2003-01-01,2003-03-31,,-1532.840000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003018,1,PUR,2003,ELECTRABEL,2003-03-15,2003-05-31,,-584.760000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003019,1,PUR,2003,CHAUFF,2003-03-15,2003-05-31,,-145.740000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003020,1,PUR,2003,SKYNET,2003-03-15,2003-05-31,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003021,1,PUR,2003,EASY,2003-03-20,2003-05-31,,-293.430000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003022,1,PUR,2003,COPY,2003-03-20,2003-05-31,,-11.880000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003023,1,PUR,2003,WATER,2003-01-01,2003-03-31,,-86.570000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003024,1,PUR,2003,VIKING,2003-03-31,2003-04-30,,-116.640000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,3,2003025,1,PUR,2003,RESTAURANT,2003-03-31,2003-05-31,La Cave au trésors,-253.260000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003026,1,PUR,2003,BELGA,2003-04-01,2003-06-30,,-1556.550000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003027,1,PUR,2003,ELECTRABEL,2003-04-05,2003-06-30,,-593.810000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003028,1,PUR,2003,WATER,2003-04-10,2003-06-30,,-87.910000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003029,1,PUR,2003,CHAUFF,2003-04-14,2003-06-30,,-148.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003030,1,PUR,2003,SKYNET,2003-04-20,2003-06-30,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003031,1,PUR,2003,EASY,2003-04-30,2003-06-30,,-297.960000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003032,1,PUR,2003,COPY,2003-04-30,2003-06-30,,-12.070000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003033,1,PUR,2003,VIKING,2003-04-30,2003-05-30,,-118.450000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003034,1,PUR,2003,AGF,2003-04-30,2003-06-30,,-5260.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,4,2003035,1,PUR,2003,SMAP,2003-04-30,2003-06-30,,-10500.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003036,1,PUR,2003,BELGA,2003-05-30,2003-07-31,,-1564.450000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003037,1,PUR,2003,ELECTRABEL,2003-05-02,2003-07-31,,-596.820000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003038,1,PUR,2003,WATER,2003-05-31,2003-07-31,,-88.360000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003039,1,PUR,2003,CHAUFF,2003-05-08,2003-07-31,,-148.750000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003040,1,PUR,2003,SKYNET,2003-05-08,2003-07-31,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003041,1,PUR,2003,EASY,2003-05-31,2003-07-31,,-299.480000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003042,1,PUR,2003,COPY,2003-05-31,2003-07-31,,-12.130000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,5,2003043,1,PUR,2003,VIKING,2003-05-31,2003-06-30,,-119.050000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003044,1,PUR,2003,BELGA,2003-06-15,2003-08-31,,-1264.200000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003045,1,PUR,2003,ELECTRABEL,2003-06-20,2003-08-31,,-482.280000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003046,1,PUR,2003,WATER,2003-06-01,2003-08-31,,-71.400000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003047,1,PUR,2003,CHAUFF,2003-06-15,2003-08-31,,-120.200000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003048,1,PUR,2003,SKYNET,2003-06-15,2003-08-31,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003049,1,PUR,2003,EASY,2003-06-15,2003-08-31,,-242.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003050,1,PUR,2003,COPY,2003-06-15,2003-08-31,,-9.800000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,6,2003051,1,PUR,2003,VIKING,2003-06-15,2003-07-15,,-96.200000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003052,1,PUR,2003,BELGA,2003-07-31,2003-09-30,,-2500.750000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003053,1,PUR,2003,ELECTRABEL,2003-07-31,2003-09-30,,-954.010000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003054,1,PUR,2003,WATER,2003-07-31,2003-09-30,,-141.240000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003055,1,PUR,2003,SKYNET,2003-07-31,2003-09-30,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003056,1,PUR,2003,EASY,2003-07-31,2003-09-30,,-478.710000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003057,1,PUR,2003,COPY,2003-07-31,2003-09-30,,-19.390000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,7,2003058,1,PUR,2003,VIKING,2003-07-31,2003-08-30,,-190.300000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003059,1,PUR,2003,BELGA,2003-08-24,2003-10-31,,-2212.350000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003060,1,PUR,2003,ELECTRABEL,2003-08-24,2003-10-31,,-843.990000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003061,1,PUR,2003,WATER,2003-08-24,2003-10-31,,-124.950000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003062,1,PUR,2003,CHAUFF,2003-08-10,2003-10-31,,-210.350000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003063,1,PUR,2003,SKYNET,2003-08-10,2003-10-31,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003064,1,PUR,2003,EASY,2003-08-10,2003-10-31,,-423.500000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,8,2003065,1,PUR,2003,COPY,2003-08-10,2003-10-31,,-17.150000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003066,1,PUR,2003,BELGA,2003-09-01,2003-11-30,,-1422.230000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003067,1,PUR,2003,ELECTRABEL,2003-09-01,2003-11-30,,-542.570000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003068,1,PUR,2003,WATER,2003-09-01,2003-11-30,,-80.330000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003069,1,PUR,2003,CHAUFF,2003-09-01,2003-11-30,,-135.230000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003070,1,PUR,2003,SKYNET,2003-09-01,2003-11-30,,-50.000000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003071,1,PUR,2003,EASY,2003-09-01,2003-11-30,,-272.250000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003072,1,PUR,2003,COPY,2003-09-01,2003-11-30,,-11.030000,,,,,,,,,,,0,,,,,,,
440000,A02,2003,9,2003073,1,PUR,2003,VIKING,2003-09-01,2003-10-01,,-108.230000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,1,2003001,1,PUR,2003,VW,2003-01-15,2003-02-14,,-24200.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,1,2003002,1,PUR,2003,VW,2003-01-30,2003-03-01,,-320.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,1,2003003,1,PUR,2003,VANBREDA,2003-01-31,2003-01-31,,-680.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,1,2003004,1,PUR,2003,COOPERS,2003-01-01,2003-01-01,,-400000.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,2,2003005,1,PUR,2003,VW,2003-02-15,2003-03-17,,-32000.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2003,2,2003006,1,PUR,2003,DELL,2003-02-15,2003-04-30,,-25000.000000,,,,,,,,,,,0,,,,,,,
440000,A03,2004,3,2004001,1,PUR,2004,VW,2004-03-30,2004-04-29,,-34969.000000,,,,,,,,,,,0,,,,,,,
440000,A99,2001,1,20010002,1,PUC,2001,ACE,2001-01-01,2001-03-31,,112.920000,BEF,4555.000000,,,,,,,,,0,,,,,,,
440000,A99,2001,6,20010003,1,PUC,2001,ACE,2001-06-22,2001-08-31,,107.140000,BEF,4322.000000,,,,,,,,,0,,,,,,,
440000,BBL,2001,6,20010005,3,CAS,2001,ATLASED1,2001-06-30,2001-06-30,,-175692.530000,BEF,-7087419.000000,,,,,,,,,0,,,,,,,
440000,BBL,2001,6,20010005,10,CAS,2001,CORA_SA,2001-06-30,2001-06-30,,30.590000,BEF,1234.000000,,,,,,,,,0,,,,,,,
440000,BBL,2002,1,20020001,5,CAS,2002,ADDELHAIZE,2002-01-30,2002-01-30,,11148.070000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,1,20020004,1,CAS,2002,ACE,2002-01-30,2002-01-30,,30.040000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,1,20020004,3,CAS,2002,AGIO,2002-01-30,2002-01-30,,130.740000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,1,20020004,5,CAS,2002,ARIA,2002-01-30,2002-01-30,,11.250000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,1,20020004,7,CAS,2002,ARTHAUD,2002-01-30,2002-01-30,,829.920000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,2,20020005,5,CAS,2002,PEUGEOT,2002-02-22,2002-02-22,,110400.450000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,3,20020006,11,CAS,2002,ARTHAUD,2002-03-30,2002-03-30,,15.250000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,9,CAS,2002,ACE,2002-12-31,2002-12-31, ACE SA,1074.200000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,11,CAS,2002,AGFA,2002-12-31,2002-12-31, AGFA GEVAERT NV,2000.000000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,13,CAS,2002,ASSOCIATIO,2002-12-31,2002-12-31, ASSOCIATION LIEGEOISE D'ELECTRICITE - A,2726.830000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,15,CAS,2002,BAXTER_TRA,2002-12-31,2002-12-31, BAXTER TRAVENOL NV,11237.810000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,17,CAS,2002,GOLDATA,2002-12-31,2002-12-31, GOLDATA NV,1928.040000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,19,CAS,2002,PEUGEOT,2002-12-31,2002-12-31, PEUGEOT-TALBOT,107197.690000,,,,,,,,,,,0,,,,,,,
440000,BBL,2002,12,20020007,23,CAS,2002,VW,2002-12-31,2002-12-31, VW,30115.420000,,,,,,,,,,,0,,,,,,,
440000,BBL,2003,4,46,3,CAS,2003,ADDELHAIZE,2003-04-30,2003-04-30, AD DELHAIZE,450.870000,,,,,,,,,,,0,,,,,,,
440000,BBL,2003,12,47,3,CAS,2003,ADDELHAIZE,2003-12-30,2003-12-30, AD DELHAIZE,4563.000000,,,,,,,,,,,0,,,,,,,
440000,BBL,2004,1,1,1,CAS,2004,ADDELHAIZE,2004-01-03,2004-01-03, AD DELHAIZE,642.990000,,,,,,,,,,,0,,,,,,,
440000,BBL,2004,2,2,3,CAS,2004,ACE,2004-02-15,2004-02-15, ACE SA,34.900000,,,,,,,,,,,0,,,,,,,
440000,BBL,2004,2,3,1,CAS,2004,AGF,2004-02-20,2004-02-20, ASSURANCES SA,367.000000,,,,,,,,,,,0,,,,,,,
440000,BBL,2004,3,4,1,CAS,2004,ADDELHAIZE,2004-03-25,2004-03-25, AD DELHAIZE,90.500000,,,,,,,,,,,0,,,,,,,
440000,CAS,2001,1,20010002,1,CAS,2001,ALZ,2001-01-03,2001-01-03,,-24.790000,BEF,-1000.000000,,,,,,0,,0,0,,,,,,,
440000,CERA,2001,3,20010001,9,CAS,2001,ASSOCIATIO,2001-03-23,2001-03-23,,4462.210000,BEF,180005.000000,,,,,,,,,0,,,,,,,
440000,CERA,2001,6,20010002,5,CAS,2001,ACE,2001-06-30,2001-06-30,,4795.150000,BEF,193436.000000,,,,,,,,,0,,,,,,,
440000,DI0,2002,0,20020001,47,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,96654.550000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2002,0,20020001,48,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,-145290.720000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2003,0,20030001,48,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,121.440000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2003,0,20030001,49,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,-13545.330000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2004,0,20040001,52,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,121.440000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2004,0,20040001,53,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,-542123.820000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2005,0,20050001,53,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,121.440000,,,,,,,,,O,,0,,,,,,,
440000,DI0,2005,0,20050001,54,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-577939.930000,,,,,,,,,O,,0,,,,,,,
440000,DI1,2001,1,20010001,2,PRI,2001,ATLASED1,2001-01-01,2001-01-01,,24.790000,CHF,0.000000,,,,,,3,,0,0,,,,,,,
440000,DI2,2001,1,20010002,1,PRI,2001,ACE,2001-01-01,2001-01-01,F7676,-195.290000,BEF,-7878.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,2,PRI,2001,ACE,2001-01-01,2001-01-01,F7879,-1622.560000,BEF,-65454.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,3,PRI,2001,ADDELHAIZE,2001-01-01,2001-01-01,F5643,-49.580000,BEF,-2000.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,4,PRI,2001,ARIA,2001-01-01,2001-01-01,F7656,-165.250000,BEF,-6666.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,5,PRI,2001,ATLASED1,2001-01-01,2001-01-01,F7875,-3459.400000,DEM,-6766.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,6,PRI,2001,AGFA,2001-01-01,2001-01-01,F6546,-1000.000000,,0.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,7,PRI,2001,BEKAERT,2001-01-01,2001-01-01,F898,-192.790000,BEF,-7777.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,8,PRI,2001,ARTHURAN,2001-01-01,2001-01-01,F7878,-1000.000000,USD,-1000.000000,,,,,,,,,0,,,,,,,
440000,DI2,2001,1,20010002,9,PRI,2001,ALZ,2001-01-01,2001-01-01,F7877,-1953.080000,BEF,-78787.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,1,20010003,1,CAS,2001,ATLASED1,2001-01-01,2001-01-01,,644.520000,CHF,1000.000000,,,,,,1,,0,0,,,,,,,
440000,GB1,2001,1,20010005,1,CAS,2001,ATLASED1,2001-01-01,2001-01-01,,95575.970000,CHF,154221.000000,,,,,,8,,0,0,,,,,,,
440000,GB1,2001,1,20010006,1,CAS,2001,ATLASED1,2001-01-01,2001-01-01,,95575.970000,CHF,154221.000000,,,,,,9,,0,0,,,,,,,
440000,GB1,2001,1,20010007,1,CAS,2001,ATLASED1,2001-01-01,2001-01-01,,95575.970000,CHF,154221.000000,,,,,,10,,0,0,,,,,,,
440000,GB1,2001,1,20010009,1,CAS,2001,ADDELHAIZE,2001-01-01,2001-01-01,,-161.730000,BEF,-6524.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,1,20010010,22,CAS,2001,ACE,2001-01-30,2001-01-30,,195.290000,BEF,7878.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,1,20010010,24,CAS,2001,ADDELHAIZE,2001-01-30,2001-01-30,,85.130000,BEF,3434.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,1,20010011,7,CAS,2001,ACE,2001-01-30,2001-01-30,,2228.510000,BEF,89898.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,1,CAS,2001,ACE,2001-06-30,2001-06-30,,198.040000,BEF,7989.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,3,CAS,2001,ADDELHAIZE,2001-06-30,2001-06-30,,1106.220000,BEF,44625.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,6,CAS,2001,AGIO,2001-06-30,2001-06-30,,432.900000,BEF,17463.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,8,CAS,2001,ALZ,2001-06-30,2001-06-30,,2420.780000,BEF,97654.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,10,CAS,2001,ARTHAUD,2001-06-30,2001-06-30,,441.800000,FRF,2898.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,12,CAS,2001,ATLASED1,2001-06-30,2001-06-30,,1100.000000,CHF,1100.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,14,CAS,2001,BAXTER_TRA,2001-06-30,2001-06-30,,2560.940000,BEF,103308.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,16,CAS,2001,CARGILL,2001-06-30,2001-06-30,,107.390000,BEF,4332.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,18,CAS,2001,CORA_SA,2001-06-30,2001-06-30,,19.260000,BEF,777.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,20,CAS,2001,DISTRIGAZ,2001-06-30,2001-06-30,,1123.500000,BEF,45322.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,22,CAS,2001,FAB_FER,2001-06-30,2001-06-30,,134.680000,BEF,5433.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,24,CAS,2001,KOMPASSL,2001-06-30,2001-06-30,,1514.600000,BEF,61099.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,6,20010012,26,CAS,2001,VW,2001-06-30,2001-06-30,,113.710000,BEF,4587.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010013,3,CAS,2001,ACE,2001-12-30,2001-12-30,,1093.430000,BEF,44109.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010013,5,CAS,2001,ADDELHAIZE,2001-12-30,2001-12-30,,465.200000,BEF,18766.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010013,7,CAS,2001,AGFA,2001-12-30,2001-12-30,,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010013,9,CAS,2001,AGIO,2001-12-30,2001-12-30,,1592.240000,BEF,64231.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,1,CAS,2001,ACE,2001-12-30,2001-12-30,,1107.490000,BEF,44676.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,3,CAS,2001,ADDELHAIZE,2001-12-30,2001-12-30,,245.370000,BEF,9898.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,6,CAS,2001,ALZ,2001-12-30,2001-12-30,,24.790000,BEF,1000.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,8,CAS,2001,ARIA,2001-12-30,2001-12-30,,440.410000,BEF,17766.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,10,CAS,2001,ASSOCIATIO,2001-12-30,2001-12-30,,1068.690000,BEF,43111.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,12,CAS,2001,ATLASED1,2001-12-30,2001-12-30,,1000.000000,CHF,1000.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,14,CAS,2001,ATUNMED,2001-12-30,2001-12-30,,3821.400000,DEM,7474.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,16,CAS,2001,BAXTER_TRA,2001-12-30,2001-12-30,,1731.910000,BEF,69865.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,18,CAS,2001,BEKAERT,2001-12-30,2001-12-30,,21961.530000,BEF,885926.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,20,CAS,2001,CITROEN,2001-12-30,2001-12-30,,7987.400000,BEF,322211.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010016,22,CAS,2001,EPARCO,2001-12-30,2001-12-30,,35.520000,BEF,1433.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,1,CAS,2001,EUROFOIL,2001-12-30,2001-12-30,,1098.710000,BEF,44322.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,3,CAS,2001,GENELIFE,2001-12-30,2001-12-30,,162.200000,BEF,6543.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,5,CAS,2001,INTRAMET,2001-12-30,2001-12-30,,134.680000,BEF,5433.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,7,CAS,2001,MARUBENI,2001-12-30,2001-12-30,,1073.920000,BEF,43322.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,9,CAS,2001,TEC,2001-12-30,2001-12-30,,16225.720000,BEF,654544.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,11,CAS,2001,UNIROYAL,2001-12-30,2001-12-30,,1073.920000,BEF,43322.000000,,,,,,,,,0,,,,,,,
440000,GB1,2001,12,20010017,13,CAS,2001,ZUIVELUNIE,2001-12-30,2001-12-30,,1625.040000,BEF,65554.000000,,,,,,,,,0,,,,,,,
440000,GB1,2002,1,20020004,1,CAS,2002,ATLASED1,2002-01-01,2002-01-01,,1264.260000,CHF,2000.000000,,,,,,5,,0,0,,,,,,,
440000,PR$,2001,6,100600013,1,PRI,2001,ADDELHAIZE,2001-06-30,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
440000,PR$,2001,6,100600014,1,PRI,2001,ATLASED1,2001-06-30,,BEF -> EUR   C/S MATCH,-0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
440000,PR$,2001,12,101200015,1,PRI,2001,BEKAERT,2001-12-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
440000,PR$,2002,3,110300011,1,PRI,2002,ACE,2002-03-31,,BEF -> EUR   C/S MATCH,0.010000,,0.000000,,,,,,,E,0,0,$,,,,,,
