id,name,date_dep,partner_id:id,method,tax_id:id,total_neg
deposit1363,26013,2004-09-08,auction_db.partner725,contact,,t
deposit1166,25896,2004-07-07,auction_db.partner674,contact,,t
deposit25534,26053,2004-09-29,auction_db.partner713,contact,,t
deposit25538,26089,2004-09-29,auction_db.partner169,contact,,t
deposit25563,26071,2004-10-04,auction_db.partner867,contact,,t
deposit1067,25722,2004-06-15,auction_db.partner595,contact,,t
deposit25525,26056,2004-09-28,auction_db.partner638,contact,,t
deposit25515,26093,2004-09-27,auction_db.partner130,contact,,t
deposit1165,24671,2004-07-07,auction_db.partner_unknown,contact,,t
deposit25567,26000,2004-10-05,auction_db.partner873,contact,,t
deposit147,25521,2004-03-24,auction_db.partner156,contact,,t
deposit25574,26156,2004-10-07,auction_db.partner908,contact,,t
deposit664,25771,2004-05-24,auction_db.partner331,contact,,t
deposit25575,24334,2004-10-07,auction_db.partner914,contact,,t
deposit25578,26115,2004-10-07,auction_db.partner918,contact,,t
deposit25550,26127,2004-09-30,auction_db.partner585,contact,,t
deposit826,25785,2004-05-25,auction_db.partner433,contact,,t
deposit1245,25930,2004-08-24,auction_db.partner_unknown,contact,,t
deposit25573,26150,2004-10-06,auction_db.partner906,contact,,t
deposit25520,26096,2004-09-28,auction_db.partner_unknown,contact,,t
deposit660,25765,2004-05-24,auction_db.partner130,contact,,t
deposit25517,26092,2004-09-27,auction_db.partner844,contact,,t
deposit25585,26077,2004-10-12,auction_db.partner1014,contact,,t
deposit1084,25862,2004-06-17,auction_db.partner610,contact,,t
deposit25592,26193,2004-10-13,auction_db.partner1020,contact,,t
deposit25594,26194,2004-10-13,auction_db.partner777,contact,,t
deposit25589,26175,2004-10-13,auction_db.partner1018,contact,,t
deposit688,25761,2004-05-28,auction_db.partner466,contact,,t
deposit25600,26217,2004-10-15,auction_db.partner920,contact,,t
deposit25596,26198,2004-10-14,auction_db.partner1024,contact,,t
deposit602,25751,2004-05-03,auction_db.partner394,contact,,t
deposit25606,26223,2004-10-18,auction_db.partner1031,contact,,t
deposit325,25129,2004-04-21,auction_db.partner1,contact,,t
deposit25607,26215,2004-10-18,auction_db.partner1032,contact,,t
deposit25676,26300,2004-11-02,auction_db.partner_unknown,contact,,t
deposit303,24681,2004-04-21,auction_db.partner688,contact,,t
deposit25610,25955,2004-10-19,auction_db.partner1034,contact,,t
deposit25604,26222,2004-10-18,auction_db.partner_unknown,contact,,t
deposit25619,26220,2004-10-20,auction_db.partner425,contact,,t
deposit25624,26201,2004-10-20,auction_db.partner864,contact,,t
deposit1331,25985,2004-09-02,auction_db.partner763,contact,,t
deposit25701,26317,2004-11-04,auction_db.partner_unknown,contact,,t
deposit25630,26172,2004-10-21,auction_db.partner1044,contact,,t
deposit25557,26086,2004-10-04,auction_db.partner242,contact,,t
deposit25605,26220,2004-10-18,auction_db.partner1030,contact,,t
deposit25528,26087,2004-09-24,auction_db.partner849,contact,,t
deposit25620,26233,2004-10-20,auction_db.partner130,contact,,t
deposit25549,26125,2004-09-30,auction_db.partner_unknown,contact,,t
deposit25599,26180,2004-10-15,auction_db.partner649,contact,,t
deposit25617,21870,2004-10-20,auction_db.partner8544,contact,,t
deposit25633,25653,2004-10-21,auction_db.partner996,contact,,t
deposit25576,26152,2004-10-07,auction_db.partner913,contact,,t
deposit25618,26232,2004-10-20,auction_db.partner1043,contact,,t
deposit1447,26045,2004-09-15,auction_db.partner804,contact,,t
deposit1249,25258,2004-08-24,auction_db.partner425,contact,,t
deposit25584,26170,2004-10-11,auction_db.partner1013,contact,,t
deposit25622,26229,2004-10-20,auction_db.partner_unknown,contact,,t
deposit108,25316,2004-03-18,auction_db.partner119,contact,,t
deposit25644,26267,2004-10-27,auction_db.partner217,contact,,t
deposit25720,26195,2004-11-05,auction_db.partner_unknown,contact,,t
deposit1486,26074,2004-09-22,auction_db.partner828,contact,,t
deposit25446,25446,2004-03-10,auction_db.partner1,contact,,t
deposit1068,25726,2004-06-15,auction_db.partner130,contact,,t
deposit25629,26218,2004-10-21,auction_db.partner1048,contact,,t
deposit25651,26284,2004-10-28,auction_db.partner1177,contact,,t
deposit25652,26285,2004-10-28,auction_db.partner1203,contact,,t
deposit25608,26200,2004-10-18,auction_db.partner693,contact,,t
deposit25654,26286,2004-10-28,auction_db.partner1204,contact,,t
deposit1308,25958,2004-09-01,auction_db.partner751,contact,,t
deposit25570,26149,2004-10-06,auction_db.partner920,contact,,t
deposit25641,26111,2004-10-26,auction_db.partner1178,contact,,t
deposit25649,26279,2004-10-28,auction_db.partner1200,contact,,t
deposit25656,26257,2004-10-28,auction_db.partner937,contact,,t
deposit25501,26090,2004-09-27,auction_db.partner35,contact,,t
deposit25671,26278,2004-11-01,auction_db.partner1220,contact,,t
deposit25650,26283,2004-10-28,auction_db.partner1201,contact,,t
deposit1122,25782,2004-06-22,auction_db.partner640,contact,,t
deposit25721,26275,2004-11-05,auction_db.partner_unknown,contact,,t
deposit25682,26301,2004-11-02,auction_db.partner1166,contact,,t
deposit25665,26196,2004-10-31,auction_db.partner1211,contact,,t
deposit25691,26309,2004-11-03,auction_db.partner1234,contact,,t
deposit434,25077,2004-04-30,auction_db.partner378,contact,,t
deposit243,25595,2004-04-01,auction_db.partner226,contact,,t
deposit25167,25167,2004-03-10,auction_db.partner1,contact,,t
deposit25688,26307,2004-11-03,auction_db.partner1231,contact,,t
deposit25707,26196,2004-11-04,auction_db.partner1211,contact,,t
deposit25561,26146,2004-10-04,auction_db.partner866,contact,,t
deposit25544,26078,2004-09-30,auction_db.partner_unknown,contact,,t
deposit25719,26116,2004-11-05,auction_db.partner1258,contact,,t
deposit25565,26103,2004-10-05,auction_db.partner871,contact,,t
deposit25683,26205,2004-11-02,auction_db.partner864,contact,,t
deposit635,25750,2004-05-12,auction_db.partner359,contact,,t
deposit25572,26048,2004-10-06,auction_db.partner658,contact,,t
deposit25677,26158,2004-11-02,auction_db.partner1222,contact,,t
deposit25484,25484,2004-03-10,auction_db.partner252,contact,,t
deposit25635,26234,2004-10-21,auction_db.partner757,contact,,t
deposit25590,26186,2004-10-13,auction_db.partner130,contact,,t
deposit25646,26271,2004-10-28,auction_db.partner1195,contact,,t
deposit1236,25884,2003-12-08,auction_db.partner713,contact,,t
deposit25726,25982,2004-11-06,auction_db.partner1266,contact,,t
deposit25727,26050,2004-11-06,auction_db.partner1267,contact,,t
deposit25552,26039,2004-10-01,auction_db.partner862,contact,,t
deposit25702,26240,2004-11-04,auction_db.partner1244,contact,,t
deposit25689,26305,2004-11-03,auction_db.partner1232,contact,,t
deposit246,23785,2004-04-05,auction_db.partner_unknown,contact,,t
deposit25685,26276,2004-11-03,auction_db.partner1227,contact,,t
deposit25732,26325,2004-11-07,auction_db.partner1271,contact,,t
deposit25527,26100,2004-09-28,auction_db.partner148,contact,,t
deposit25706,26227,2004-11-04,auction_db.partner1247,contact,,t
deposit25710,26012,2004-11-04,auction_db.partner366,contact,,t
deposit25704,26029,2004-11-04,auction_db.partner1245,contact,,t
deposit25609,26211,2004-10-18,auction_db.partner1033,contact,,t
deposit25632,24196,2004-10-21,auction_db.partner_unknown,contact,,t
deposit25636,26245,2004-10-24,auction_db.partner_unknown,contact,,t
deposit1341,25995,2004-09-03,auction_db.partner770,contact,,t
deposit25734,26326,2004-11-08,auction_db.partner1326,contact,,t
deposit25737,26282,2004-11-09,auction_db.partner1191,contact,,t
deposit25519,25987,2004-09-27,auction_db.partner658,contact,,t
deposit25739,26343,2004-11-10,auction_db.partner379,contact,,t
deposit25740,26338,2004-11-10,auction_db.partner671,contact,,t
deposit25698,26167,2004-11-03,auction_db.partner1241,contact,,t
deposit25742,26315,2004-11-10,auction_db.partner658,contact,,t
deposit25755,26143,2004-11-15,auction_db.partner1372,contact,,t
deposit614,25567,2004-05-06,auction_db.partner406,contact,,t
deposit25757,26238,2004-11-15,auction_db.partner1375,contact,,t
deposit25769,26357,2004-11-17,auction_db.partner1382,contact,,t
deposit25709,25986,2004-11-04,auction_db.partner1249,contact,,t
deposit25639,26243,2004-10-25,auction_db.partner1101,contact,,t
deposit25623,26236,2004-10-20,auction_db.partner1045,contact,,t
deposit25522,25961,2004-09-28,auction_db.partner_unknown,contact,,t
deposit1466,25240,2004-09-21,auction_db.partner813,contact,,t
deposit25647,26268,2004-10-28,auction_db.partner1197,contact,,t
deposit662,25744,2004-05-24,auction_db.partner445,contact,,t
deposit25756,25268,2004-11-15,auction_db.partner1374,contact,,t
deposit25759,26226,2004-11-16,auction_db.partner1376,contact,,t
deposit25764,26345,2004-11-16,auction_db.partner1379,contact,,t
deposit25768,26174,2004-11-17,auction_db.partner1381,contact,,t
deposit1367,25889,2004-09-08,auction_db.partner779,contact,,t
deposit25770,26355,2004-11-17,auction_db.partner1383,contact,,t
deposit25775,26328,2004-11-18,auction_db.partner130,contact,,t
deposit1317,25981,2004-09-02,auction_db.partner_unknown,contact,,t
deposit1198,23812,2004-07-09,auction_db.partner695,contact,,t
deposit25566,26114,2004-10-05,auction_db.partner872,contact,,t
deposit25657,26269,2004-10-28,auction_db.partner1205,contact,,t
deposit25776,26376,2004-11-18,auction_db.partner1386,contact,,t
deposit25777,26083,2004-11-18,auction_db.partner1387,contact,,t
deposit25789,26207,2004-11-22,auction_db.partner_unknown,contact,,t
deposit25782,26324,2004-11-18,auction_db.partner1271,contact,,t
deposit25568,25934,2004-10-06,auction_db.partner874,contact,,t
deposit1345,25900,2004-09-06,auction_db.partner698,contact,,t
deposit25792,26165,2004-11-22,auction_db.partner1398,contact,,t
deposit25802,23827,2004-11-22,auction_db.partner1395,contact,,t
deposit25784,26385,2004-11-19,auction_db.partner769,contact,,t
deposit25791,26256,2004-11-22,auction_db.partner937,contact,,t
deposit25693,26021,2004-11-03,auction_db.partner1236,contact,,t
deposit25746,26347,2004-11-10,auction_db.partner1366,contact,,t
deposit25799,26181,2004-11-22,auction_db.partner500,contact,,t
deposit25805,26358,2004-11-23,auction_db.partner_unknown,contact,,t
deposit25613,26228,2004-10-19,auction_db.partner1039,contact,,t
deposit1286,25949,2004-08-27,auction_db.partner745,contact,,t
deposit25751,26314,2004-11-13,auction_db.partner658,contact,,t
deposit25790,26208,2004-11-22,auction_db.partner794,contact,,t
deposit25795,26176,2004-11-22,auction_db.partner1399,contact,,t
deposit25796,26178,2004-11-22,auction_db.partner468,contact,,t
deposit821,26370,2004-06-02,auction_db.partner_unknown,contact,,t
deposit25771,25826,2004-11-17,auction_db.partner_unknown,contact,,t
deposit265,24807,2004-04-08,auction_db.partner256,contact,,t
deposit25747,26334,2004-11-10,auction_db.partner1212,contact,,t
deposit25820,26364,2004-11-24,auction_db.partner_unknown,contact,,t
deposit25809,26398,2004-11-23,auction_db.partner162,contact,,t
deposit25813,26353,2004-11-24,auction_db.partner658,contact,,t
deposit25686,26206,2004-11-03,auction_db.partner1228,contact,,t
deposit25817,26384,2004-11-24,auction_db.partner1039,contact,,t
deposit25595,26160,2004-10-13,auction_db.partner1023,contact,,t
deposit24512,24512,2004-03-10,auction_db.partner679,contact,,t
deposit71,24866,2004-03-18,auction_db.partner_unknown,contact,,t
deposit25735,26327,2004-11-08,auction_db.partner748,contact,,t
deposit25793,26249,2004-11-22,auction_db.partner_unknown,contact,,t
deposit25806,26373,2004-11-23,auction_db.partner1403,contact,,t
deposit25684,26302,2004-11-03,auction_db.partner331,contact,,t
deposit1077,25848,2004-06-16,auction_db.partner601,contact,,t
deposit25818,26392,2004-11-24,auction_db.partner1024,contact,,t
deposit140,25351,2004-03-24,auction_db.partner151,contact,,t
deposit25597,26199,2004-10-14,auction_db.partner684,contact,,t
deposit25660,25926,2004-10-29,auction_db.partner658,contact,,t
deposit665,25760,2004-05-25,auction_db.partner448,contact,,t
deposit25587,26173,2004-10-12,auction_db.partner1015,contact,,t
deposit25804,26006,2004-11-23,auction_db.partner713,contact,,t
deposit25531,26105,2004-09-28,auction_db.partner851,contact,,t
deposit25825,26418,2004-11-25,auction_db.partner757,contact,,t
deposit25598,26192,2004-10-15,auction_db.partner1019,contact,,t
deposit25545,26121,2004-09-30,auction_db.partner860,contact,,t
deposit25535,26113,2004-09-29,auction_db.partner662,contact,,t
deposit25564,26155,2004-10-05,auction_db.partner869,contact,,t
deposit25661,26047,2004-10-29,auction_db.partner459,contact,,t
deposit25835,26432,2004-12-01,auction_db.partner1015,contact,,t
deposit25838,26433,2004-12-02,auction_db.partner1519,contact,,t
deposit144,25575,2004-03-24,auction_db.partner157,contact,,t
deposit25744,26054,2004-11-10,auction_db.partner_unknown,contact,,t
deposit25840,26442,2004-12-03,auction_db.partner1040,contact,,t
deposit25843,26391,2004-12-03,auction_db.partner1524,contact,,t
deposit25844,26367,2004-12-03,auction_db.partner1525,contact,,t
deposit25845,26277,2004-12-03,auction_db.partner1526,contact,,t
deposit25803,26177,2004-11-22,auction_db.partner_unknown,contact,,t
deposit25783,26382,2004-11-19,auction_db.partner_unknown,contact,,t
deposit25494,25494,2004-03-10,auction_db.partner589,contact,,t
deposit25848,26362,2004-12-03,auction_db.partner459,contact,,t
deposit1310,25959,2004-09-01,auction_db.partner236,contact,,t
deposit25867,26484,2004-12-08,auction_db.partner1539,contact,,t
deposit25743,26055,2004-11-10,auction_db.partner342,contact,,t
deposit25588,26120,2004-10-13,auction_db.partner1017,contact,,t
deposit25878,26375,2004-12-11,auction_db.partner1547,contact,,t
deposit25750,26321,2004-11-13,auction_db.partner459,contact,,t
deposit1124,25798,2004-06-22,auction_db.partner505,contact,,t
deposit24426,24426,2004-03-10,auction_db.partner1,contact,,t
deposit25833,26426,2004-12-01,auction_db.partner996,contact,,t
deposit25930,26525,2005-01-06,auction_db.partner_unknown,contact,,t
deposit25882,26489,2004-12-15,auction_db.partner1546,contact,,t
deposit25674,26298,2004-11-02,auction_db.partner102,contact,,t
deposit441,24595,2004-04-30,auction_db.partner383,contact,,t
deposit25993,26592,2005-01-23,auction_db.partner_unknown,contact,,t
deposit26023,26609,2005-01-26,auction_db.partner_unknown,contact,,t
deposit25765,25980,2004-11-17,auction_db.partner777,contact,,t
deposit1135,25779,2004-06-30,auction_db.partner648,contact,,t
deposit1130,25360,2004-06-23,auction_db.partner645,contact,,t
deposit1490,26070,2004-09-23,auction_db.partner831,contact,,t
deposit1330,25948,2004-09-02,auction_db.partner_unknown,contact,,t
deposit690,25810,2004-05-28,auction_db.partner203,contact,,t
deposit25645,26252,2004-10-27,auction_db.partner1194,contact,,t
deposit25899,26492,2004-12-22,auction_db.partner1682,contact,,t
deposit25933,26528,2005-01-06,auction_db.partner_unknown,contact,,t
deposit25874,26241,2004-12-10,auction_db.partner1543,contact,,t
deposit25626,26190,2004-10-21,auction_db.partner1046,contact,,t
deposit1313,25975,2004-09-01,auction_db.partner755,contact,,t
deposit25987,26576,2005-01-22,auction_db.partner_unknown,contact,,t
deposit25832,26428,2004-12-01,auction_db.partner870,contact,,t
deposit25921,26516,2005-01-04,auction_db.partner1700,contact,,t
deposit25918,26511,2005-01-03,auction_db.partner509,contact,,t
deposit25883,26484,2004-12-09,auction_db.partner_unknown,contact,,t
deposit25928,26519,2005-01-05,auction_db.partner1705,contact,,t
deposit25936,26529,2005-01-07,auction_db.partner996,contact,,t
deposit25847,26354,2004-12-03,auction_db.partner658,contact,,t
deposit1372,26016,2004-09-08,auction_db.partner780,contact,,t
deposit25110,25110,2004-03-10,auction_db.partner1,contact,,t
deposit25797,26179,2004-11-22,auction_db.partner505,contact,,t
deposit25945,26536,2005-01-11,auction_db.partner1715,contact,,t
deposit25864,26413,2004-12-07,auction_db.partner1535,contact,,t
deposit25822,26390,2004-11-24,auction_db.partner757,contact,,t
deposit25666,26244,2004-10-31,auction_db.partner1212,contact,,t
deposit1258,25956,2004-08-26,auction_db.partner731,contact,,t
deposit25669,26287,2004-11-01,auction_db.partner1218,contact,,t
deposit25917,26474,2005-01-03,auction_db.partner242,contact,,t
deposit25953,26545,2005-01-13,auction_db.partner1032,contact,,t
deposit1233,25018,2004-07-20,auction_db.partner658,contact,,t
deposit1202,25899,2004-07-09,auction_db.partner697,contact,,t
deposit25914,26437,2004-12-30,auction_db.partner1697,contact,,t
deposit25774,26360,2004-11-17,auction_db.partner_unknown,contact,,t
